"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Acer pseudoplatanus (g)","Aesculus hippocastanum (g)","Betula pendula (g)","Carpinus betulus (g)","Fagus sylvatica (g)","Fraxinus excelsior (g)","Prunus avium (g)","Quercus petraea (g)","Sorbus aucuparia (g)","Tilia platyphyllos (g)","other (g)","trap_condition","month","div","blk","myc","sr","sr_myc","month1"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,13.8,NA,NA,NA,NA,0.02,NA,NA,NA,"ok","September","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,8.85,NA,NA,NA,NA,0.02,NA,NA,0.15,"ok","September","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,7.45,NA,NA,NA,NA,0.12,NA,NA,0.07,"ok","September","2","1","EM",2,"2_EM","September"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,53.99,NA,NA,NA,NA,0.14,NA,NA,NA,"ok","October","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,30.52,NA,NA,NA,NA,0.69,NA,NA,NA,"ok","October","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,24.68,NA,NA,NA,NA,4.41,NA,NA,NA,"ok","October","2","1","EM",2,"2_EM","October"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,71.02,NA,NA,NA,NA,2.79,NA,NA,1.05,"ok","November","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,63.81,NA,NA,NA,NA,6.31,NA,NA,0.3,"ok","November","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,55.42,NA,NA,NA,NA,10.62,NA,NA,0.59,"ok","November","2","1","EM",2,"2_EM","November"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0.972,NA,NA,NA,NA,0.599,NA,NA,0,"no_stone","December","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.301,NA,NA,NA,NA,1.262,NA,NA,0,"broken","December","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.302,NA,NA,NA,NA,1.281,NA,NA,0.038,"ok","December","2","1","EM",2,"2_EM","December"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0,NA,NA,NA,NA,0.261,NA,NA,0,"ok","January","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0,NA,NA,NA,NA,0.896,NA,NA,0,"ok","January","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0,NA,NA,NA,NA,0.217,NA,NA,0,"ok","January","2","1","EM",2,"2_EM","January"
1,5,"5.E2",2,"EMF","Be|Qu","A",NA,NA,0,NA,NA,NA,NA,0.884,NA,NA,NA,"ok","February","2","1","EM",2,"2_EM","February"
1,5,"5.E2",2,"EMF","Be|Qu","B",NA,NA,0.043,NA,NA,NA,NA,0.092,NA,NA,NA,"ok","February","2","1","EM",2,"2_EM","February"
1,5,"5.E2",2,"EMF","Be|Qu","C",NA,NA,0.051,NA,NA,NA,NA,0.884,NA,NA,NA,"ok","February","2","1","EM",2,"2_EM","February"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0,0,NA,NA,NA,0.143,NA,NA,0.046,NA,0.28,"ok","March","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0,"ok","March","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0.073,NA,0.092,"ok","March","4","1","AM",4,"4_AM","March"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0,0,NA,NA,NA,0.041,NA,NA,0,NA,0.117,"ok","April","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0.196,NA,NA,0,NA,0.347,"ok","April","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0,NA,0.488,"ok","April","4","1","AM",4,"4_AM","April"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0.057,0,NA,NA,NA,0.018,NA,NA,0,NA,0.082,"ok","May","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0.032,"ok","May","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.037,0,NA,NA,NA,0.044,NA,NA,0,NA,0.099,"ok","May","4","1","AM",4,"4_AM","May"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0.729,0.055,NA,NA,NA,1.452,NA,NA,0.082,NA,0,"ok","June","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0.718,0.058,NA,NA,NA,0,NA,NA,0.051,NA,0.064,"ok","June","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.165,0.049,NA,NA,NA,0,NA,NA,0.534,NA,0.061,"ok","June","4","1","AM",4,"4_AM","June"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",4.98,3.45,NA,NA,NA,0.395,NA,NA,0.642,NA,0.307,"ok","July","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",1.153,0.722,NA,NA,NA,0,NA,NA,0.303,NA,0.227,"ok","July","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.848,0.625,NA,NA,NA,0,NA,NA,1.642,NA,0.639,"ok","July","4","1","AM",4,"4_AM","July"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",2.977,7.26,NA,NA,NA,0.897,NA,NA,0.771,NA,0.174,"ok","August","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",1.274,1.543,NA,NA,NA,0.383,NA,NA,1.188,NA,0.073,"ok","August","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",2.454,2.78,NA,NA,NA,0.621,NA,NA,0.982,NA,0.445,"ok","August","4","1","AM",4,"4_AM","August"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",6.13,6.73,NA,NA,NA,3.2,NA,NA,1.21,NA,NA,"ok","September","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",7.05,2.88,NA,NA,NA,1.6,NA,NA,3.76,NA,0.03,"ok","September","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",1.71,11.2,NA,NA,NA,3.62,NA,NA,6.61,NA,0.11,"ok","September","4","1","AM",4,"4_AM","September"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",81.19,1.84,NA,NA,NA,34.91,NA,NA,0.88,NA,0.5,"ok","October","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",54.38,6.44,NA,NA,NA,51,NA,NA,2.13,NA,1.95,"ok","October","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",41.5,4.3,NA,NA,NA,27.2,NA,NA,12.3,NA,4.3,"ok","October","4","1","AM",4,"4_AM","October"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",27.09,0,NA,NA,NA,9.65,NA,NA,1.87,NA,19.39,"ok","November","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",31.08,0.06,NA,NA,NA,13.83,NA,NA,1.26,NA,28.64,"ok","November","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",19.7,0.01,NA,NA,NA,6.72,NA,NA,9.74,NA,53.34,"ok","November","4","1","AM",4,"4_AM","November"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",1.083,0.021,NA,NA,NA,0.078,NA,NA,0.024,NA,0.241,"ok","December","4","1","AM",4,"4_AM","December"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0.029,0.365,NA,NA,NA,0.296,NA,NA,0,NA,0.386,"ok","December","4","1","AM",4,"4_AM","December"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0.245,0,NA,NA,NA,0.097,NA,NA,0.178,NA,0.756,"ok","December","4","1","AM",4,"4_AM","December"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0.126,0,NA,NA,NA,0,NA,NA,0,NA,0.065,"ok","January","4","1","AM",4,"4_AM","January"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0.008,"ok","January","4","1","AM",4,"4_AM","January"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0.004,NA,0.144,"ok","January","4","1","AM",4,"4_AM","January"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","A",0,0,NA,NA,NA,0,NA,NA,0,NA,NA,"ok","February","4","1","AM",4,"4_AM","February"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","B",0,0,NA,NA,NA,0,NA,NA,0,NA,0.101,"ok","February","4","1","AM",4,"4_AM","February"
1,6,"6.A4",4,"AMF","Ac|Ae|Fr|So","C",0,0,NA,NA,NA,0,NA,NA,0,NA,0.058,"ok","February","4","1","AM",4,"4_AM","February"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0,3.2,NA,NA,NA,0.78,NA,0,0,"ok","March","4","1","EM",4,"4_EM","March"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,1.83,NA,NA,NA,1.84,NA,0.126,0,"ok","March","4","1","EM",4,"4_EM","March"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.094,2.25,NA,NA,NA,0.73,NA,0.038,0,"ok","March","4","1","EM",4,"4_EM","March"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0,0.089,NA,NA,NA,0.412,NA,0,0,"ok","April","4","1","EM",4,"4_EM","April"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,0.051,NA,NA,NA,0.531,NA,0,0,"ok","April","4","1","EM",4,"4_EM","April"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0,0.042,NA,NA,NA,0.184,NA,0,0,"ok","April","4","1","EM",4,"4_EM","April"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.479,0.028,NA,NA,NA,0,NA,0,0,"ok","May","4","1","EM",4,"4_EM","May"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.155,0,NA,NA,NA,0,NA,0,0.226,"ok","May","4","1","EM",4,"4_EM","May"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.123,0,NA,NA,NA,0,NA,0.142,0.145,"ok","May","4","1","EM",4,"4_EM","May"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,1.443,0.089,NA,NA,NA,0.053,NA,0,0,"ok","June","4","1","EM",4,"4_EM","June"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.587,0,NA,NA,NA,0.231,NA,0.174,0.118,"ok","June","4","1","EM",4,"4_EM","June"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.863,0,NA,NA,NA,0,NA,0.228,0.054,"ok","June","4","1","EM",4,"4_EM","June"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,2.477,2.83,NA,NA,NA,0,NA,1.98,0.209,"ok","July","4","1","EM",4,"4_EM","July"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,3.51,3.56,NA,NA,NA,0,NA,1.005,NA,"ok","July","4","1","EM",4,"4_EM","July"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,5.616,0.791,NA,NA,NA,0.019,NA,3.72,NA,"ok","July","4","1","EM",4,"4_EM","July"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,2.01,0.877,NA,NA,NA,0.111,NA,1.717,0.734,"ok","August","4","1","EM",4,"4_EM","August"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,2.752,1.245,NA,NA,NA,0,NA,1.009,0.572,"ok","August","4","1","EM",4,"4_EM","August"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,2.35,0.384,NA,NA,NA,0,NA,1.521,0.3,"ok","August","4","1","EM",4,"4_EM","August"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,4.12,1.12,NA,NA,NA,0.11,NA,3.08,0.23,"ok","September","4","1","EM",4,"4_EM","September"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,6.49,1.56,NA,NA,NA,0.19,NA,2.43,0.51,"ok","September","4","1","EM",4,"4_EM","September"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,10.77,0.88,NA,NA,NA,0.14,NA,4.33,NA,"ok","September","4","1","EM",4,"4_EM","September"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,9.81,8.13,NA,NA,NA,0.86,NA,18.75,1.07,"ok","October","4","1","EM",4,"4_EM","October"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,23.93,12.45,NA,NA,NA,0.41,NA,12.4,0.46,"ok","October","4","1","EM",4,"4_EM","October"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,19.26,14.8,NA,NA,NA,1.05,NA,9.45,0.63,"ok","October","4","1","EM",4,"4_EM","October"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,66.37,14.56,NA,NA,NA,0.92,NA,27.12,0.64,"ok","November","4","1","EM",4,"4_EM","November"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,60.35,13.18,NA,NA,NA,1.06,NA,16.22,1.09,"ok","November","4","1","EM",4,"4_EM","November"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,60.7,16.46,NA,NA,NA,2.84,NA,8.13,0.9,"ok","November","4","1","EM",4,"4_EM","November"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.204,0.325,NA,NA,NA,0.564,NA,0.288,0,"ok","December","4","1","EM",4,"4_EM","December"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.262,0.231,NA,NA,NA,0,NA,0,0,"ok","December","4","1","EM",4,"4_EM","December"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.293,0.302,NA,NA,NA,1.005,NA,0.128,0,"ok","December","4","1","EM",4,"4_EM","December"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.031,0.124,NA,NA,NA,0.107,NA,0,0.031,"ok","January","4","1","EM",4,"4_EM","January"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,0,NA,NA,NA,0,NA,0,0,"ok","January","4","1","EM",4,"4_EM","January"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0,0.174,NA,NA,NA,0.311,NA,0,0,"ok","January","4","1","EM",4,"4_EM","January"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0,1.426,NA,NA,NA,0.018,NA,0,NA,"ok","February","4","1","EM",4,"4_EM","February"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,0.763,NA,NA,NA,NA,NA,0,NA,"ok","February","4","1","EM",4,"4_EM","February"
1,7,"7.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.024,0.617,NA,NA,NA,0.389,NA,0,NA,"ok","February","4","1","EM",4,"4_EM","February"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.11,"ok","March","1","1","AM",1,"1_AM","March"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.018,"ok","March","1","1","AM",1,"1_AM","March"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.126,"ok","March","1","1","AM",1,"1_AM","March"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"ok","April","1","1","AM",1,"1_AM","April"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"ok","April","1","1","AM",1,"1_AM","April"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"ok","April","1","1","AM",1,"1_AM","April"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,0.136,"ok","May","1","1","AM",1,"1_AM","May"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0.497,NA,NA,NA,NA,0.051,"ok","May","1","1","AM",1,"1_AM","May"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0.327,NA,NA,NA,NA,0,"ok","May","1","1","AM",1,"1_AM","May"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,1.449,NA,NA,NA,NA,0,"ok","June","1","1","AM",1,"1_AM","June"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,2.105,NA,NA,NA,NA,0.216,"ok","June","1","1","AM",1,"1_AM","June"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,1.596,NA,NA,NA,NA,0,"ok","June","1","1","AM",1,"1_AM","June"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,20.89,NA,NA,NA,NA,NA,"ok","July","1","1","AM",1,"1_AM","July"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,11.35,NA,NA,NA,NA,0.599,"ok","July","1","1","AM",1,"1_AM","July"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,31.29,NA,NA,NA,NA,0.339,"ok","July","1","1","AM",1,"1_AM","July"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,13.07,NA,NA,NA,NA,1.014,"ok","August","1","1","AM",1,"1_AM","August"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,10.59,NA,NA,NA,NA,1.144,"ok","August","1","1","AM",1,"1_AM","August"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,16.11,NA,NA,NA,NA,0.565,"ok","August","1","1","AM",1,"1_AM","August"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,13.82,NA,NA,NA,NA,0.33,"ok","September","1","1","AM",1,"1_AM","September"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,13.01,NA,NA,NA,NA,0.4,"ok","September","1","1","AM",1,"1_AM","September"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,12.68,NA,NA,NA,NA,0.13,"ok","September","1","1","AM",1,"1_AM","September"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,84.2,NA,NA,NA,NA,1.36,"ok","October","1","1","AM",1,"1_AM","October"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,108.55,NA,NA,NA,NA,0.012,"ok","October","1","1","AM",1,"1_AM","October"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,88.7,NA,NA,NA,NA,0.87,"ok","October","1","1","AM",1,"1_AM","October"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,35.19,NA,NA,NA,NA,13.24,"ok","November","1","1","AM",1,"1_AM","November"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,54.8,NA,NA,NA,NA,11.29,"ok","November","1","1","AM",1,"1_AM","November"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,67.22,NA,NA,NA,NA,16.91,"ok","November","1","1","AM",1,"1_AM","November"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"no_stone","December","1","1","AM",1,"1_AM","December"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"no_stone","December","1","1","AM",1,"1_AM","December"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"no_stone","December","1","1","AM",1,"1_AM","December"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"ok","January","1","1","AM",1,"1_AM","January"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,"ok","January","1","1","AM",1,"1_AM","January"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,0.179,"ok","January","1","1","AM",1,"1_AM","January"
1,8,"8.A1",1,"AMF","Fr","A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"ok","February","1","1","AM",1,"1_AM","February"
1,8,"8.A1",1,"AMF","Fr","B",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"ok","February","1","1","AM",1,"1_AM","February"
1,8,"8.A1",1,"AMF","Fr","C",NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,NA,"ok","February","1","1","AM",1,"1_AM","February"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0,NA,NA,NA,NA,NA,0.16,NA,NA,NA,0,"ok","March","2","1","AM",2,"2_AM","March"
1,9,"9.A2",2,"AMF","Ac|Pr","B",0,NA,NA,NA,NA,NA,0.066,NA,NA,NA,0,"ok","March","2","1","AM",2,"2_AM","March"
1,9,"9.A2",2,"AMF","Ac|Pr","C",0,NA,NA,NA,NA,NA,0.216,NA,NA,NA,0,"ok","March","2","1","AM",2,"2_AM","March"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0.238,NA,NA,NA,NA,NA,0.127,NA,NA,NA,0,"ok","April","2","1","AM",2,"2_AM","April"
1,9,"9.A2",2,"AMF","Ac|Pr","B",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,"ok","April","2","1","AM",2,"2_AM","April"
1,9,"9.A2",2,"AMF","Ac|Pr","C",0.161,NA,NA,NA,NA,NA,0.029,NA,NA,NA,0,"ok","April","2","1","AM",2,"2_AM","April"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0.084,NA,NA,NA,NA,NA,0.437,NA,NA,NA,0.33,"ok","May","2","1","AM",2,"2_AM","May"
1,9,"9.A2",2,"AMF","Ac|Pr","B",0.163,NA,NA,NA,NA,NA,0.111,NA,NA,NA,0.306,"ok","May","2","1","AM",2,"2_AM","May"
1,9,"9.A2",2,"AMF","Ac|Pr","C",0.378,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.082,"ok","May","2","1","AM",2,"2_AM","May"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0.92,NA,NA,NA,NA,NA,5.5,NA,NA,NA,0,"ok","June","2","1","AM",2,"2_AM","June"
1,9,"9.A2",2,"AMF","Ac|Pr","B",2.37,NA,NA,NA,NA,NA,3.9,NA,NA,NA,0,"ok","June","2","1","AM",2,"2_AM","June"
1,9,"9.A2",2,"AMF","Ac|Pr","C",3.14,NA,NA,NA,NA,NA,7.91,NA,NA,NA,0.625,"ok","June","2","1","AM",2,"2_AM","June"
1,9,"9.A2",2,"AMF","Ac|Pr","A",17.55,NA,NA,NA,NA,NA,19.69,NA,NA,NA,1.243,"ok","July","2","1","AM",2,"2_AM","July"
1,9,"9.A2",2,"AMF","Ac|Pr","B",11.78,NA,NA,NA,NA,NA,15.09,NA,NA,NA,0.571,"ok","July","2","1","AM",2,"2_AM","July"
1,9,"9.A2",2,"AMF","Ac|Pr","C",18.99,NA,NA,NA,NA,NA,21.61,NA,NA,NA,NA,"ok","July","2","1","AM",2,"2_AM","July"
1,9,"9.A2",2,"AMF","Ac|Pr","A",12.01,NA,NA,NA,NA,NA,5.948,NA,NA,NA,1.373,"ok","August","2","1","AM",2,"2_AM","August"
1,9,"9.A2",2,"AMF","Ac|Pr","B",8.41,NA,NA,NA,NA,NA,5.663,NA,NA,NA,1.648,"ok","August","2","1","AM",2,"2_AM","August"
1,9,"9.A2",2,"AMF","Ac|Pr","C",7.24,NA,NA,NA,NA,NA,8.13,NA,NA,NA,14.22,"ok","August","2","1","AM",2,"2_AM","August"
1,9,"9.A2",2,"AMF","Ac|Pr","A",4.55,NA,NA,NA,NA,NA,0.4,NA,NA,NA,1.01,"ok","September","2","1","AM",2,"2_AM","September"
1,9,"9.A2",2,"AMF","Ac|Pr","B",4.7,NA,NA,NA,NA,NA,1.94,NA,NA,NA,0.45,"ok","September","2","1","AM",2,"2_AM","September"
1,9,"9.A2",2,"AMF","Ac|Pr","C",5.97,NA,NA,NA,NA,NA,2.9,NA,NA,NA,1.37,"ok","September","2","1","AM",2,"2_AM","September"
1,9,"9.A2",2,"AMF","Ac|Pr","A",71.32,NA,NA,NA,NA,NA,7.74,NA,NA,NA,2.8,"ok","October","2","1","AM",2,"2_AM","October"
1,9,"9.A2",2,"AMF","Ac|Pr","B",66.38,NA,NA,NA,NA,NA,15.75,NA,NA,NA,0.98,"ok","October","2","1","AM",2,"2_AM","October"
1,9,"9.A2",2,"AMF","Ac|Pr","C",36.61,NA,NA,NA,NA,NA,21.8,NA,NA,NA,5.65,"ok","October","2","1","AM",2,"2_AM","October"
1,9,"9.A2",2,"AMF","Ac|Pr","A",36.6,NA,NA,NA,NA,NA,46.79,NA,NA,NA,8.81,"ok","November","2","1","AM",2,"2_AM","November"
1,9,"9.A2",2,"AMF","Ac|Pr","B",21.76,NA,NA,NA,NA,NA,26.3,NA,NA,NA,6.61,"ok","November","2","1","AM",2,"2_AM","November"
1,9,"9.A2",2,"AMF","Ac|Pr","C",34.05,NA,NA,NA,NA,NA,33.67,NA,NA,NA,6.4,"ok","November","2","1","AM",2,"2_AM","November"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,"ok","December","2","1","AM",2,"2_AM","December"
1,9,"9.A2",2,"AMF","Ac|Pr","B",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,"no_stone","December","2","1","AM",2,"2_AM","December"
1,9,"9.A2",2,"AMF","Ac|Pr","C",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,"no_stone","December","2","1","AM",2,"2_AM","December"
1,9,"9.A2",2,"AMF","Ac|Pr","A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,"ok","January","2","1","AM",2,"2_AM","January"
